"","nwsID","wrccID","nessID","siteName","longitude","latitude","timezone","elevation","countryCode","stateCode","agency"
"497","045122",NA,NA,"MOJAVE RIVER SINK",-116.0833333,35.05833333,"America/Los_Angeles",950,"US","CA",NA
"498","045114",NA,NA,"MORMON ROCKS",-117.5038889,34.31694444,"America/Los_Angeles",3300,"US","CA",NA
"499","044505",NA,NA,"MTREST",-119.3716667,37.05361111,"America/Los_Angeles",4100,"US","CA",NA
"500","042312",NA,NA,"MIDDLE PEAK",-122.5869444,37.9275,"America/Los_Angeles",2339,"US","CA",NA
"501","055706",NA,NA,"MOREFIELD",-108.4144444,37.29777778,"America/Denver",7825,"US","CO",NA
"502","042802",NA,NA,"MARKLEEVILLE",-119.7683333,38.685,"America/Los_Angeles",5501,"US","CA",NA
"503","040217",NA,NA,"MT SHASTA",-122.3163889,41.31527778,"America/Los_Angeles",3591,"US","CA",NA
"504","044106",NA,NA,"MARIPOSA",-119.9866667,37.50388889,"America/Los_Angeles",2227,"US","CA",NA
"505","043012",NA,NA,"MT. DIABLO",-121.91,37.87333333,"America/Los_Angeles",3649,"US","CA",NA
"506","045455",NA,NA,"MT WASHINGTON",-118.2147222,34.10388889,"America/Los_Angeles",920,"US","CA",NA
"507","042701",NA,NA,"MOUNT ZION",-120.6522222,38.39,"America/Los_Angeles",2967,"US","CA",NA
"508","054704",NA,NA,"NEEDLE CREEK",-106.5308333,38.38944444,"America/Denver",8900,"US","CO",NA
"509","045454",NA,NA,"NEWHALL PASS",-118.5202778,34.33694444,"America/Los_Angeles",2135,"US","CA",NA
"510","044204",NA,NA,"NORTHFORK",-119.5063889,37.23333333,"America/Los_Angeles",2733,"US","CA",NA
"511","053807",NA,NA,"NUCLA",-108.5583333,38.229722,"America/Denver",5820,"US","CO",NA
"512","040629",NA,NA,"OAK BOTTOM",-122.5272222,40.61027778,"America/Los_Angeles",1332,"US","CA",NA
"513","040636",NA,NA,"WHISKEYTOWN HQ#2",-122.6056,40.650556,"America/Los_Angeles",1326,"US","CA",NA
"514","040218",NA,NA,"OAK KNOLL",-122.8663889,41.83833333,"America/Los_Angeles",1945,"US","CA",NA
"515","040635",NA,NA,"OAK MTN",-121.9833333,41.00638889,"America/Los_Angeles",2670,"US","CA",NA
"516","044804",NA,NA,"OAK CREEK",-118.2522222,36.83333333,"America/Los_Angeles",4280,"US","CA",NA
"517","045315",NA,NA,"OJAI",-119.2302778,34.44833333,"America/Los_Angeles",765,"US","CA",NA
"518","045710",NA,NA,"OAK GROVE FIRE STA",-116.795,33.39333333,"America/Los_Angeles",2752,"US","CA",NA
"519","043402",NA,NA,"OAKLAND NORTH",-122.225,37.86666667,"America/Los_Angeles",1300,"US","CA",NA
"520","044717",NA,NA,"OAK OPENING",-118.7016667,36.17527778,"America/Los_Angeles",3240,"US","CA",NA
"521","043403",NA,NA,"OAKLAND SOUTH",-122.15,37.78277778,"America/Los_Angeles",1000,"US","CA",NA
"522","042303",NA,NA,"BEARVY",-122.7972222,38.04416667,"America/Los_Angeles",38,"US","CA",NA
"523","045127",NA,NA,"OPAL MOUNTAIN",-117.1769444,35.15694444,"America/Los_Angeles",3240,"US","CA",NA
"524","042611",NA,NA,"OWENS CAMP",-120.25,38.73333333,"America/Los_Angeles",5240,"US","CA",NA
"525","044803",NA,NA,"OWENS VALLEY",-118.5525,37.39083333,"America/Los_Angeles",4650,"US","CA",NA
"526","045303",NA,NA,"OZENA",-119.3511111,34.68333333,"America/Los_Angeles",3580,"US","CA",NA
"527","045740",NA,NA,"PALOMAR",-116.8616667,33.35166667,"America/Los_Angeles",5530,"US","CA",NA
"528","044806",NA,NA,"PANAMINT",-117.0833333,36.11666667,"America/Los_Angeles",6880,"US","CA",NA
"529","044310",NA,NA,"PARKFIELD",-120.4322222,35.89833333,"America/Los_Angeles",1507,"US","CA",NA
"530","051901",NA,NA,"PICKLE GULCH",-105.5163889,39.84472222,"America/Denver",9295,"US","CO",NA
"531","056202",NA,NA,"PINON CANYON",-104.0241667,37.54416667,"America/Denver",5360,"US","CO",NA
"532","044726",NA,NA,"PEPPERMINT",-118.5347222,36.07277778,"America/Los_Angeles",7167,"US","CA",NA
"533","045711",NA,NA,"PINE HILLS FIRE STA",-116.6352778,33.01638889,"America/Los_Angeles",3800,"US","CA",NA
"534","044508",NA,NA,"PINEHURST",-119,36.68527778,"America/Los_Angeles",4060,"US","CA",NA
"535","041701",NA,NA,"PIKE CNTY LO",-121.2025,39.475,"America/Los_Angeles",3714,"US","CA",NA
"536","042609",NA,NA,"PILOT HILL",-121.0091667,38.83138889,"America/Los_Angeles",1249,"US","CA",NA
"537","051402",NA,NA,"PINTO",-108.3972222,40.02083333,"America/Denver",6660,"US","CO",NA
"538","045017",NA,NA,"PIUTE",-118.2783333,35.44555556,"America/Los_Angeles",6400,"US","CA",NA
"539","044713",NA,NA,"PARK RIDGE",-118.9425,36.72416667,"America/Los_Angeles",7540,"US","CA",NA
"540","053103",NA,NA,"POLHEMUS",-105.1333333,39.25472222,"America/Denver",8683,"US","CO",NA
"541","043615",NA,NA,"PINECREST 2",-120.0102778,38.18611111,"America/Los_Angeles",5698,"US","CA",NA
"542","044410",NA,NA,"PINNACLES",-121.1472222,36.47083333,"America/Los_Angeles",1322,"US","CA",NA
"543","052407",NA,NA,"PINE RIDGE",-108.3825,39.23916667,"America/Denver",6600,"US","CO",NA
"544","040805",NA,NA,"PANTHER SPRINGS",-121.7758333,40.24194444,"America/Los_Angeles",3343,"US","CA",NA
"545","045440",NA,NA,"POPPY PARK",-118.3833333,34.7325,"America/Los_Angeles",2760,"US","CA",NA
"546","045730",NA,NA,"POTRERO",-116.6086111,32.60583333,"America/Los_Angeles",2345,"US","CA",NA
"547","043914",NA,NA,"POVERTY",-121.7708333,37.44305556,"America/Los_Angeles",2067,"US","CA",NA
"548","044514",NA,NA,"PANOCHE ROAD",-120.7658333,36.72694444,"America/Los_Angeles",595,"US","CA",NA
"549","043309",NA,NA,"PULGAS",-122.2861111,37.475,"America/Los_Angeles",644,"US","CA",NA
"550","040239",NA,NA,"QUARTZ HILL",-122.9336111,41.59888889,"America/Los_Angeles",4225,"US","CA",NA
"551","040910",NA,NA,"QUINCY",-120.9419444,39.97333333,"America/Los_Angeles",3652,"US","CA",NA
"552","040714",NA,NA,"RAVENDALE",-120.3333333,40.75416667,"America/Los_Angeles",5491,"US","CA",NA
"553","045111",NA,NA,"ROCK CAMP",-117.2125,34.28888889,"America/Los_Angeles",4900,"US","CA",NA
"554","045729",NA,NA,"RANCHITA",-116.4972222,33.22222222,"America/Los_Angeles",4415,"US","CA",NA
"555","054001",NA,NA,"RED CREEK",-104.9977778,38.20722222,"America/Denver",5883,"US","CO",NA
"556","041809",NA,NA,"READER RANCH",-121.1172222,39.30333333,"America/Los_Angeles",1968,"US","CA",NA
"557","050508",NA,NA,"REDSTONE",-105.2269444,40.57083333,"America/Denver",6082,"US","CO",NA
"558","040611",NA,NA,"REDDING",-122.2919444,40.51555556,"America/Los_Angeles",499,"US","CA",NA
"559","052902",NA,NA,"RED DEER",-106.2111111,38.82722222,"America/Denver",8823,"US","CO",NA
"560","050505",NA,NA,"REDFEATHER",-105.5716667,40.79305556,"America/Denver",8216,"US","CO",NA
"561","041311",NA,NA,"RICE CANYON",-120.3286111,39.525,"America/Los_Angeles",6943,"US","CA",NA
"562","045620",NA,NA,"RICE VALLEY",-114.7072222,34.0625,"America/Los_Angeles",820,"US","CA",NA
"563","051504",NA,NA,"RIFLE",-107.7491667,39.51194444,"America/Denver",6120,"US","CO",NA
"564","053605",NA,NA,"RAMPART RANGE",-104.9527778,38.95833333,"America/Denver",9207,"US","CO",NA
"565","043710",NA,NA,"ROCK CREEK",-118.6783333,37.55972222,"America/Los_Angeles",7095,"US","CA",NA
"566","041015",NA,NA,"RODEO VALLEY",-123.3211111,39.66777778,"America/Los_Angeles",2428,"US","CA",NA
"567","045314",NA,NA,"ROSE VALLEY II",-119.1844444,34.53583333,"America/Los_Angeles",3331,"US","CA",NA
"568","040221",NA,NA,"ROUND MOUNTAIN",-121.4616667,41.42694444,"America/Los_Angeles",5258,"US","CA",NA
"569","043404",NA,NA,"ROSE PEAK",-121.7355556,37.50194444,"America/Los_Angeles",3060,"US","CA",NA
"570","044728",NA,NA,"RATTLESNAKE",-118.425,36.41166667,"America/Los_Angeles",8600,"US","CA",NA
"571","040312",NA,NA,"RUSH CREEK",-120.8694444,41.28805556,"America/Los_Angeles",4720,"US","CA",NA
"572","040508",NA,NA,"RUTH STATION",-123.3158333,40.25027778,"America/Los_Angeles",2732,"US","CA",NA
"573","041102",NA,NA,"SACRAMENTO NWR",-122.15,39.36666667,"America/Los_Angeles",95,"US","CA",NA
"574","045444",NA,NA,"SADDLEBACK BUTTE",-117.8208333,34.66833333,"America/Los_Angeles",2590,"US","CA",NA
"575","045412",NA,NA,"SAUGUS",-118.525,34.425,"America/Los_Angeles",1450,"US","CA",NA
"576","040222",NA,NA,"SAWYERS BAR",-123.1322222,41.30111111,"America/Los_Angeles",2514,"US","CA",NA
"577","109702",NA,NA,"SANTA BARBARA",-119.0333333,33.48305556,"America/Los_Angeles",360,"US","CA",NA
"578","045216",NA,NA,"SANTA CRUZ ISLAND",-119.7172222,33.99416667,"America/Los_Angeles",292,"US","CA",NA
"579","041406",NA,NA,"SODA CREEK",-122.9772222,39.42527778,"America/Los_Angeles",1773,"US","CA",NA
"580","041304",NA,NA,"SADDLEBACK",-120.8638889,39.6375,"America/Los_Angeles",6690,"US","CA",NA
"581","055503",NA,NA,"SAND DUNES",-105.5105556,37.72638889,"America/Denver",8324,"US","CO",NA
"582","055902",NA,NA,"SANDOVAL MESA",-107.3019444,37.09944444,"America/Denver",8310,"US","CO",NA
"583","041808",NA,NA,"SECRET TOWN",-120.8847222,39.18361111,"America/Los_Angeles",2826,"US","CA",NA
"584","045437",NA,NA,"SANTA FE",-117.9458333,34.12083333,"America/Los_Angeles",500,"US","CA",NA
"585","044522",NA,NA,"SHAVER",-119.2605556,37.13694444,"America/Los_Angeles",5614,"US","CA",NA
"586","040425",NA,NA,"SCHOOLHOUSE",-123.9055556,41.13833333,"America/Los_Angeles",2647,"US","CA",NA
"587","040105",NA,NA,"SHIP MTN L.O.",-123.7952778,41.72777778,"America/Los_Angeles",5304,"US","CA",NA
"588","044724",NA,NA,"SHADEQUARTER",-118.9555556,36.56694444,"America/Los_Angeles",4360,"US","CA",NA
"589","045317",NA,NA,"SIMI VALLEY",-118.8144444,34.29111111,"America/Los_Angeles",914,"US","CA",NA
"590","043915",NA,NA,"SAN JOSE",-121.8069444,37.39833333,"America/Los_Angeles",762,"US","CA",NA
"591","040225",NA,NA,"SLATER BUTTE",-123.3536111,41.85833333,"America/Los_Angeles",4612,"US","CA",NA
"592","040430",NA,NA,"SLATE CREEK",-123.6588889,41.34111111,"America/Los_Angeles",4170,"US","CA",NA
"593","050402",NA,NA,"HARBISON MEADOW",-106.0366667,39.89,"America/Denver",8640,"US","CO",NA
"594","045737",NA,NA,"SAN MIGUEL",-116.9783333,32.68611111,"America/Los_Angeles",425,"US","CA",NA
"595","044004",NA,NA,"SAN LUIS NWR",-120.7938889,37.18222222,"America/Los_Angeles",65,"US","CA",NA
"596","044408",NA,NA,"SANTA RITA",-120.5977778,36.34777778,"America/Los_Angeles",5000,"US","CA",NA
"597","040630",NA,NA,"SOLDIER MTN",-121.5844444,40.92638889,"America/Los_Angeles",3704,"US","CA",NA
"598","040231",NA,NA,"SOMES BAR",-123.4925,41.39,"America/Los_Angeles",915,"US","CA",NA
"599","044115",NA,NA,"SMITH PEAK (STF)",-120.1008333,37.80027778,"America/Los_Angeles",3871,"US","CA",NA
"600","045012",NA,NA,"SFORK",-118.5833333,35.98333333,"America/Los_Angeles",3000,"US","CA",NA
"601","045801",NA,NA,"SQUAW_LAKE",-114.4944444,32.90833333,"America/Los_Angeles",400,"US","CA",NA
"602","045451",NA,NA,"SAN RAFAEL HILLS",-118.2125,34.19416667,"America/Los_Angeles",1770,"US","CA",NA
"603","045217",NA,NA,"SANTA ROSA ISLAND",-120.0786111,33.97861111,"America/Los_Angeles",1284,"US","CA",NA
"604","045623",NA,NA,"SANTA ROSA PLATEAU",-117.2305556,33.51805556,"America/Los_Angeles",1987,"US","CA",NA
"605","042009",NA,NA,"SANTA ROSA",-122.7116667,38.47833333,"America/Los_Angeles",576,"US","CA",NA
"606","041310",NA,NA,"STAMPEDE",-120.075,39.48333333,"America/Los_Angeles",6600,"US","CA",NA
"607","042615",NA,NA,"STEELY FORK",-120.5277778,38.62611111,"America/Los_Angeles",4006,"US","CA",NA
"608","041503",NA,NA,"STONYFORD",-122.575,39.36722222,"America/Los_Angeles",1263,"US","CA",NA
"609","043210",NA,NA,"COTTAGE",-120.2291667,38.34583333,"America/Los_Angeles",6058,"US","CA",NA
"610","040614",NA,NA,"SUGARLOAF  (SHF)",-122.4383333,40.91666667,"America/Los_Angeles",3214,"US","CA",NA
"611","044729",NA,NA,"SUGARLOAF",-118.675,36.72666667,"America/Los_Angeles",8120,"US","CA",NA
"612","043308",NA,NA,"SPRING VALLEY",-122.4355556,37.56166667,"America/Los_Angeles",1075,"US","CA",NA
"613","040920",NA,NA,"SWAIN",-121.1038889,40.445,"America/Los_Angeles",6099,"US","CA",NA
"614","045739",NA,NA,"TALEGA",-117.4866667,33.47472222,"America/Los_Angeles",1203,"US","CA",NA
"615","045421",NA,NA,"TANBARK",-117.7566667,34.2,"America/Los_Angeles",2730,"US","CA",NA
"616","052812",NA,NA,"TAYLOR PARK",-106.6027778,38.90833333,"America/Denver",10410,"US","CO",NA
"617","045307",NA,NA,"TEMESCAL",-118.7505556,34.46805556,"America/Los_Angeles",1130,"US","CA",NA
"618","040816",NA,NA,"THOMES CREEK",-122.6097222,39.85416667,"America/Los_Angeles",1029,"US","CA",NA
"619","040306",NA,NA,"TIMBER MOUNTAIN",-121.3008333,41.63472222,"America/Los_Angeles",5140,"US","CA",NA
"620","045611",NA,NA,"TEMESCAL FIRE STA",-117.4827778,33.7625,"America/Los_Angeles",1125,"US","CA",NA
"621","045635",NA,NA,"TEMESCAL2",-117.4966667,33.75611111,"America/Los_Angeles",1125,"US","CA",NA
"622","044511",NA,NA,"MT TOM",-119.1694444,37.38166667,"America/Los_Angeles",9018,"US","CA",NA
"623","045453",NA,NA,"TONNER CANYON",-117.8222222,33.9475,"America/Los_Angeles",1340,"US","CA",NA
"624","043009",NA,NA,"LAS TRAMPAS",-122.0669444,37.83388889,"America/Los_Angeles",1760,"US","CA",NA
"625","040516",NA,NA,"TRINITY CAMP",-122.8044444,40.78638889,"America/Los_Angeles",3308,"US","CA",NA
"626","044510",NA,NA,"TRIMMER",-119.3,36.9,"America/Los_Angeles",1540,"US","CA",NA
"627","043611",NA,NA,"TUOLME RAWS",-119.3192,37.868333,"America/Los_Angeles",9200,"US","CA",NA
"628","045019",NA,NA,"TWISSELMAN",-118.8230556,35.35,"America/Los_Angeles",3232,"US","CA",NA
"629","044712",NA,NA,"UHL/HOT SPRINGS",-118.6333333,35.88888889,"America/Los_Angeles",3720,"US","CA",NA
"630","040519",NA,NA,"UNDERWOOD",-123.4963889,40.72166667,"America/Los_Angeles",2560,"US","CA",NA
"631","056301",NA,NA,"UTE  CANYON",-102.63,37.06055556,"America/Denver",4372,"US","CO",NA
"632","045734",NA,NA,"VALLEY CENTER",-117.0083333,33.23694444,"America/Los_Angeles",1483,"US","CA",NA
"633","040243",NA,NA,"VAN BREMMER",-121.7947222,41.64277778,"America/Los_Angeles",5310,"US","CA",NA
"634","045423",NA,NA,"VALYERMO",-117.845,34.44666667,"America/Los_Angeles",3700,"US","CA",NA
"635","045612",NA,NA,"VISTA GRANDE",-116.8083333,33.83583333,"America/Los_Angeles",4906,"US","CA",NA
"636","045220",NA,NA,"VANDENBERG",-120.4858333,34.75861111,"America/Los_Angeles",1017,"US","CA",NA
"637","043707",NA,NA,"WALKER",-119.455,38.57,"America/Los_Angeles",5680,"US","CA",NA
"638","045014",NA,NA,"WALKER PASS",-118.0569444,35.66472222,"America/Los_Angeles",5572,"US","CA",NA
"639","045426",NA,NA,"WARM SPRINGS L.O.",-118.5766667,34.595,"America/Los_Angeles",4930,"US","CA",NA
"640","052002",NA,NA,"WATERTON NORTH",-105.2097222,39.46722222,"America/Denver",8714,"US","CO",NA
"641","044109",NA,NA,"WAWONA RAWS",-119.6516667,37.54,"America/Los_Angeles",3960,"US","CA",NA
"642","045020",NA,NA,"WOODY",-118.8166667,35.70583333,"America/Los_Angeles",1591,"US","CA",NA
"643","040228",NA,NA,"WEED AIRPORT",-122.4544444,41.47888889,"America/Los_Angeles",2929,"US","CA",NA
"644","040719",NA,NA,"WESTWOOD",-120.9022222,40.30583333,"America/Los_Angeles",6155,"US","CA",NA
"645","041806",NA,NA,"WHITECLOUD",-120.8419444,39.31944444,"America/Los_Angeles",4320,"US","CA",NA
"646","045446",NA,NA,"WHITTIER HILLS PARK",-118.0075,33.98444444,"America/Los_Angeles",950,"US","CA",NA
"647","040615",NA,NA,"WHITMORE",-121.8994444,40.61944444,"America/Los_Angeles",2450,"US","CA",NA
"648","045335",NA,NA,"WILEY RIDGE",-118.8408333,34.37166667,"America/Los_Angeles",1645,"US","CA",NA
"649","044190",NA,NA,"WOFFORD HEIGHTS",-118.4988889,35.72138889,"America/Los_Angeles",3150,"US","CA",NA
"650","044732",NA,NA,"WOLVERTON",-118.7019444,36.44027778,"America/Los_Angeles",5240,"US","CA",NA
"651","042309",NA,NA,"WOODACRE",-122.6447222,37.99055556,"America/Los_Angeles",1400,"US","CA",NA
"652","045448",NA,NA,"WHITAKER",-118.7402778,34.56861111,"America/Los_Angeles",4120,"US","CA",NA
"653","054801",NA,NA,"WILLIS CREEK",-105.0563889,38.00361111,"America/Denver",9200,"US","CO",NA
"654","040428",NA,NA,"WESTSIDE",-124.0525,41.22333333,"America/Los_Angeles",1244,"US","CA",NA
"655","043612",NA,NA,"WWOLF RAWS",-119.65,37.85,"America/Los_Angeles",8000,"US","CA",NA
"656","102905",NA,NA,"LAKEHL",-113.9075,43.45083333,"America/Boise",6180,"US","ID",NA
"657","040511",NA,NA,"YOLLA BOLLA",-123.065,40.33833333,"America/Los_Angeles",4786,"US","CA",NA
"658","045112",NA,NA,"YUCCA VALLEY",-116.4077778,34.12388889,"America/Los_Angeles",3246,"US","CA",NA
"659","040427",NA,NA,"YUROK",-123.8575,41.28972222,"America/Los_Angeles",495,"US","CA",NA
"660","421408",NA,NA,"DIAMOND",-109.15,40.4,"America/Denver",7720,"US","UT",NA
"661","070301",NA,NA,"PRIME HOOK NWR",-75.24805556,38.83,"America/New_York",25,"US","DE",NA
"662","422803",NA,NA,"ENTERPRISE",-113.7169444,37.55833333,"America/Denver",5340,"US","UT",NA
"663","080802",NA,NA,"BLOXHAM",-84.61111111,30.35805556,"America/New_York",100,"US","FL",NA
"664","085801",NA,NA,"BRIGHTON",-81.08277778,27.11916667,"America/New_York",15,"US","FL",NA
"665","086702",NA,NA,"CACHE",-80.68027778,25.39027778,"America/New_York",5,"US","FL",NA
"666","083501",NA,NA,"CENTRAL",-81.62944444,29.10611111,"America/New_York",74,"US","FL",NA
"667","086704",NA,NA,"CHEKIKA",-80.57972222,25.625,"America/New_York",5,"US","FL",NA
"668","081302",NA,NA,"EDDY TOWER",-82.34305556,30.54166667,"America/New_York",150,"US","FL",NA
"669","421304",NA,NA,"FIVE MILE",-110.2658333,39.88111111,"America/Denver",7480,"US","UT",NA
"670","083502",NA,NA,"LAKE GEORGE",-81.80555556,29.39861111,"America/New_York",129,"US","FL",NA
"671","084802",NA,NA,"LAKE WALES RIDGE",-81.38972222,27.43638889,"America/New_York",144,"US","FL",NA
"672","086001",NA,NA,"LOXAHATCHEE NWR",-80.42638889,26.48916667,"America/New_York",17,"US","FL",NA
"673","083001",NA,NA,"LOWER SUWANNEE NWR",-83.03444444,29.37305556,"America/New_York",15,"US","FL",NA
"674","083702",NA,NA,"LAKE WOODRUFF",-81.36694444,29.09944444,"America/New_York",32,"US","FL",NA
"675","084401",NA,NA,"SHUTTLE",-80.72722222,28.645,"America/New_York",10,"US","FL",NA
"676","084402",NA,NA,"MERRITT ISLAND FC",-80.66666667,28.45,"America/New_York",10,"US","FL",NA
"677","086402",NA,NA,"MILES CITY RAWS",-81.29527778,26.24805556,"America/New_York",16,"US","FL",NA
"678","080202",NA,NA,"NAVAL LIVE OAKS",-87.1375,30.36638889,"America/Chicago",15,"US","FL",NA
"679","086501",NA,NA,"NATIONAL KEY DEER",-81.36666667,24.7,"America/New_York",10,"US","FL",NA
"680","086401",NA,NA,"OASIS RS",-81.03277778,25.86027778,"America/New_York",9,"US","FL",NA
"681","081301",NA,NA,"OLUSTEE",-82.4,30.25138889,"America/New_York",150,"US","FL",NA
"682","086405",NA,NA,"PANTHER EAST",-81.34944444,26.18694444,"America/New_York",15,"US","FL",NA
"683","084001",NA,NA,"PAISLEY",-81.53694444,28.99555556,"America/New_York",85,"US","FL",NA
"684","086406",NA,NA,"PANTHER WEST",-81.48194444,26.17111111,"America/New_York",15,"US","FL",NA
"685","086404",NA,NA,"RACCOON POINT RAWS",-80.90388889,25.97805556,"America/New_York",12,"US","FL",NA
"686","082201",NA,NA,"SANBORN",-84.59194444,30.07027778,"America/New_York",74,"US","FL",NA
"687","082202",NA,NA,"ST.  MARKS NWR EAST",-84.13333333,30.13333333,"America/New_York",15,"US","FL",NA
"688","082203",NA,NA,"ST. MARKS NWR WEST",-84.42444444,30.01027778,"America/New_York",60,"US","FL",NA
"689","082002",NA,NA,"SUMATRA",-84.98583333,30.02027778,"America/New_York",60,"US","FL",NA
"690","086703",NA,NA,"TENRAW",-80.85027778,25.60972222,"America/New_York",5,"US","FL",NA
"691","422002",NA,NA,"FLATTOP",-110.6,39.3375,"America/Denver",6120,"US","UT",NA
"692","082001",NA,NA,"WILMA",-84.94,30.18277778,"America/New_York",50,"US","FL",NA
"693","090201",NA,NA,"ARMUCHEE # 1",-85.17361111,34.695,"America/New_York",1152,"US","GA",NA
"694","092601",NA,NA,"ATHENS",-83.36555556,33.89666667,"America/New_York",675,"US","GA",NA
"695","092702",NA,NA,"WATKINSVILLE",-83.41833333,33.88861111,"America/New_York",675,"US","GA",NA
"696","097701",NA,NA,"BAXLEY",-82.42083333,31.71361111,"America/New_York",109,"US","GA",NA
"697","090701",NA,NA,"BRASSTOWN # 1",-83.71027778,34.80277778,"America/New_York",3200,"US","GA",NA
"698","094301",NA,NA,"BRENDER NF",-83.73972222,33.05055556,"America/New_York",280,"US","GA",NA
"699","095701",NA,NA,"BYROMVILLE",-83.93194444,32.16777778,"America/New_York",342,"US","GA",NA
"700","091201",NA,NA,"CAMP MERRILL",-84.0975,34.63,"America/New_York",1743,"US","GA",NA
"701","091301",NA,NA,"CHATTOOGA # 1",-83.52388889,34.64055556,"America/New_York",1450,"US","GA",NA
"702","090401",NA,NA,"CHATSWROTH",-84.75888889,34.76638889,"America/New_York",748,"US","GA",NA
"703","098201",NA,NA,"CAMILLA",-84.23611111,31.21388889,"America/New_York",62,"US","GA",NA
"704","090402",NA,NA,"COHUTTA # 1",-84.65944444,34.9225,"America/New_York",1724,"US","GA",NA
"705","098401",NA,NA,"COOK",-83.42666667,31.10944444,"America/New_York",154,"US","GA",NA
"706","092201",NA,NA,"DALLAS",-84.73333333,33.83305556,"America/New_York",907,"US","GA",NA
"707","661001",NA,NA,"DANDAN",-144.7352778,13.31277778,NA,320,"US",NA,NA
"708","091101",NA,NA,"DAWSONVILLE",-84.06,34.37611111,"America/New_York",1213,"US","GA",NA
"709","086102",NA,NA,"DING DARLING",-82.10472222,26.44083333,"America/New_York",10,"US","FL",NA
"710","093502",NA,NA,"DYAR PASTURE",-83.29444444,33.64722222,"America/New_York",481,"US","GA",NA
"711","099802",NA,NA,"OKEFENOKEE W JONES I",-82.36388889,30.825,"America/New_York",115,"US","GA",NA
"712","094501",NA,NA,"LOUISVILLE",-82.35277778,32.975,"America/New_York",197,"US","GA",NA
"713","093601",NA,NA,"MILLEDGEVILLE",-83.20722222,33.01027778,"America/New_York",254,"US","GA",NA
"714","095001",NA,NA,"MCINTYRE",-83.23922,32.829492,"America/New_York",385,"US","GA",NA
"715","096201",NA,NA,"MCRAE",-82.88388889,32.09611111,"America/New_York",510,"US","GA",NA
"716","096301",NA,NA,"METTER",-82.03722222,32.39111111,"America/New_York",99,"US","GA",NA
"717","096801",NA,NA,"MIDWAY",-81.43861111,31.78416667,"America/New_York",1,"US","GA",NA
"718","092901",NA,NA,"NEWNAN",-84.85944444,33.365,"America/New_York",775,"US","GA",NA
"719","093701",NA,NA,"OCONEE #1",-83.71388889,33.20833333,"America/New_York",476,"US","GA",NA
"720","099801",NA,NA,"OKEFENOKEE EAST (CC)",-82.10972222,30.73888889,"America/New_York",150,"US","GA",NA
"721","095501",NA,NA,"PLAINS",-84.18388889,32.11055556,"America/New_York",400,"US","GA",NA
"722","099902",NA,NA,"STAFFORD - CUIS",-81.42944444,30.91694444,"America/New_York",20,"US","GA",NA
"723","098801",NA,NA,"BRUNSWICK",-81.61055556,31.25694444,"America/New_York",1,"US","GA",NA
"724","090802",NA,NA,"TALLULAH # 1",-83.33444444,34.90583333,"America/New_York",2728,"US","GA",NA
"725","090601",NA,NA,"TOCCOA # 1",-84.07416667,34.765,"America/New_York",2415,"US","GA",NA
"726","093501",NA,NA,"WASHINGTON",-82.81583333,33.78055556,"America/New_York",593,"US","GA",NA
"727","099701",NA,NA,"WAYCROSS",-82.40111111,31.24638889,"America/New_York",37,"US","GA",NA
"728","496028",NA,NA,"AHUMOA",-155.6127778,19.83694444,"Pacific/Honolulu",6568,"US","HI",NA
"729","422611",NA,NA,"HENRY MOUNTAIN",-110.8252778,38.03416667,"America/Denver",8294,"US","UT",NA
"730","150105",NA,NA,"HAKALAU",-155.3330556,19.82083333,"Pacific/Honolulu",6540,"US","HI",NA
"731","490306",NA,NA,"KAHUKU TRAINING AREA",-157.9891667,21.67888889,"Pacific/Honolulu",596,"US","HI",NA
"732","496017",NA,NA,"KALOKO-HONOKOHAU",-156.02,19.6725,"Pacific/Honolulu",25,"US","HI",NA
"733","492018",NA,NA,"PALEHUA",-158.1041667,21.38472222,"Pacific/Honolulu",2370,"US","HI",NA
"734","498007",NA,NA,"KAUPO",-156.1513889,20.68694444,"Pacific/Honolulu",4100,"US","HI",NA
"735","496023",NA,NA,"KAHUKU",-155.78,19.23194444,"Pacific/Honolulu",5894,"US","HI",NA
"736","150301",NA,NA,"JAMES CAMPBELL NWR",-157.95,21.68805556,"Pacific/Honolulu",12,"US","HI",NA
"737","496031",NA,NA,"KAUPULEHU LAVA FLOW",-155.9180556,19.80333333,"Pacific/Honolulu",1221,"US","HI",NA
"738","328074",NA,NA,"KEALAKOMO 2",-155.1075,19.29277778,"Pacific/Honolulu",97,"US","HI",NA
"739","496024",NA,NA,"KEALAKOMO 2",-155.1075,19.2925,"Pacific/Honolulu",97,"US","HI",NA
"740","496006",NA,NA,"KEAUMO",-155.3588889,19.47333333,"Pacific/Honolulu",5520,"US","HI",NA
"741","496030",NA,NA,"KOHALA RANCH",-155.8261111,20.08972222,"Pacific/Honolulu",1326,"US","HI",NA
"742","498013",NA,NA,"KEALIA POND",-156.4772222,20.79472222,"Pacific/Honolulu",12,"US","HI",NA
"743","496033",NA,NA,"KAPAPALA RANCH",-155.4416667,19.25805556,"Pacific/Honolulu",1733,"US","HI",NA
"744","492019",NA,NA,"KUAOKALA",-158.2597222,21.57027778,"Pacific/Honolulu",876,"US","HI",NA
"745","498012",NA,NA,"KULA 1",-156.3213889,20.6825,"Pacific/Honolulu",6557,"US","HI",NA
